n	Session	wfm.seconds.Elapsed	wfm.mac_addr.Mac	wfm.mac_addr.Essid	wfm.mac_addr.Frequency	wfm.mac_addr.Auth	wfm.mac_addr.Extra	wfm.snr
12416	4608	1411814866	68b6fcec59c8	'ZON-59C0'	2417	WPA2		-89
12417	4608	1411814866	00248cb270df	'ZON-9E7A'	2437	Unknown		-85
12418	4608	1411814866	001fc6e2f091	ZON-FDBA	2437	WPA2		-69
12419	4608	1411814866	5898353a9329	MEO-3A9329	2462	WPA2		-82
12420	4608	1411814866	0022154b2414	'ZON-02F2'	2437	WEP		-84
12421	4608	1411814866	0005ca673c68	ZON-3C60	2437	WPA2		-74
12422	4608	1411814866	c8d3a31c7e40	HotelPalanca	2412	WPA2	{"frequency": 2412, "capabilities": "[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS]"}	-80
12423	4608	1411814866	001d6a9a2e93	FAST3102-6EC8	2412	WPA2		-91
12424	4608	1411814866	9c97269fcac3	Vodafone-9FCAC3	2412	WPA2	{"frequency": 2412, "capabilities": "[WPA-PSK-TKIP][WPA2-PSK-CCMP][WPS][ESS]"}	-76
12425	4608	1411814866	9c97264b9717	'MEO-4B9717'	2412	WPA2		-82
12426	4608	1411814866	b8c75d09d7a5	bmag Wi-Fi Network	2437	WPA2		-85
12427	4608	1411814866	0005cabb11a8	ZON-11A0	2422	WPA2	{"frequency": 2422, "capabilities": "[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS]"}	-87
12428	4608	1411814866	9c9726b2830d	Vodafone-B2830D	2437	WPA2		-91
12429	4608	1411814866	0005ca673c69	FON_ZON_FREE_INTERNET	2437	Open		-77
12430	4608	1411814866	00265b158c79	FON_ZON_FREE_INTERNET	2452	Open		-83
12431	4608	1411814866	021f9fff5ae3	MEO-WiFi	2462	Open		-87
12432	4608	1411814866	0005cabb11a9	NOS_WIFI_Fon	2422	Open	{"frequency": 2422, "capabilities": "[ESS]"}	-89
12433	4608	1411814866	84948c084458	0111100001100100	2442	WPA2		-72
12434	4608	1411814866	9c9726dc4635	Kaza	2462	WPA2		-76
12435	4608	1411814866	24ec99408aa8	MORA41	2412	WPA2		-79
12436	4608	1411814866	5898357f8129	OSCARBARTOLO	2437	WPA2		-88
12437	4608	1411814866	bc1401a60ad9	NOS_WIFI_Fon	2422	Open		-78
12438	4608	1411814866	26ec99408aa9	MEO-WiFi	2412	Open		-82
12439	4608	1411814868	00248cb270df	'ZON-9E7A'	2437	Unknown		-85
12440	4608	1411814868	001fc6e2f091	ZON-FDBA	2437	WPA2		-78
12441	4608	1411814868	5898353a9329	MEO-3A9329	2462	WPA2		-82
12442	4608	1411814868	0022154b2414	'ZON-02F2'	2437	WEP		-84
12443	4608	1411814868	0005ca673c68	ZON-3C60	2437	WPA2		-73
12444	4608	1411814868	9c97269fcac3	Vodafone-9FCAC3	2412	WPA2	{"frequency": 2412, "capabilities": "[WPA-PSK-TKIP][WPA2-PSK-CCMP][WPS][ESS]"}	-76
12445	4608	1411814868	9c97264b9717	'MEO-4B9717'	2412	WPA2		-82
12446	4608	1411814868	b8c75d09d7a5	bmag Wi-Fi Network	2437	WPA2		-85
12447	4608	1411814868	0005cabb11a8	ZON-11A0	2422	WPA2	{"frequency": 2422, "capabilities": "[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS]"}	-87
12448	4608	1411814868	9c9726b2830d	Vodafone-B2830D	2437	WPA2		-91
12449	4608	1411814868	0005ca673c69	FON_ZON_FREE_INTERNET	2437	Open		-73
12450	4608	1411814868	00265b158c79	FON_ZON_FREE_INTERNET	2452	Open		-75
12451	4608	1411814868	021f9fff5ae3	MEO-WiFi	2462	Open		-87
12452	4608	1411814868	0005cabb11a9	NOS_WIFI_Fon	2422	Open	{"frequency": 2422, "capabilities": "[ESS]"}	-89
12453	4608	1411814868	84948c084458	0111100001100100	2442	WPA2		-72
12454	4608	1411814868	9c9726dc4635	Kaza	2462	WPA2		-76
12455	4608	1411814868	24ec99408aa8	MORA41	2412	WPA2		-79
12456	4608	1411814868	5898357f8129	OSCARBARTOLO	2437	WPA2		-74
12457	4608	1411814868	bc1401a60ad9	NOS_WIFI_Fon	2422	Open		-78
12458	4608	1411814868	26ec99408aa9	MEO-WiFi	2412	Open		-73
12459	4608	1411814868	00265b158c78	C.Salgado-CTM	2452	WPA2		-81
12460	4608	1411814868	0005cab5a459	'FON_ZON_FREE_INTERNET'	2447	Open		-88
12461	4608	1411814870	0005ca673c69	FON_ZON_FREE_INTERNET	2437	Open		-80
12462	4608	1411814870	b8c75d09d7a5	bmag Wi-Fi Network	2437	WPA2		-77
12463	4608	1411814870	9c97269fcac3	Vodafone-9FCAC3	2412	WPA2	{"frequency": 2412, "capabilities": "[WPA-PSK-TKIP][WPA2-PSK-CCMP][WPS][ESS]"}	-71
12464	4608	1411814870	5898353a9329	MEO-3A9329	2462	WPA2		-82
12465	4608	1411814870	0005ca673c68	ZON-3C60	2437	WPA2		-73
12466	4608	1411814870	0022154b2414	'ZON-02F2'	2437	WEP		-84
12467	4608	1411814870	00265b158c79	FON_ZON_FREE_INTERNET	2452	Open		-71
12468	4608	1411814870	84948c084458	0111100001100100	2442	WPA2		-74
12469	4608	1411814870	9c9726dc4635	Kaza	2462	WPA2		-76
12470	4608	1411814870	24ec99408aa8	MORA41	2412	WPA2		-79
12471	4608	1411814870	5898357f8129	OSCARBARTOLO	2437	WPA2		-81
12472	4608	1411814870	bc1401a60ad9	NOS_WIFI_Fon	2422	Open		-78
12473	4608	1411814870	26ec99408aa9	MEO-WiFi	2412	Open		-73
12474	4608	1411814870	00265b158c78	C.Salgado-CTM	2452	WPA2		-74
12475	4608	1411814870	0005cab5a459	'FON_ZON_FREE_INTERNET'	2447	Open		-88
12476	4608	1411814870	74ea3ac22c68	Antonio Casa	2462	WPA2		-74
12477	4608	1411814870	9c9726b36ba7	Vodafone-B36BA7	2412	WPA2		-82
12478	4608	1411814870	0024b29eca81	Nice	2462	WPA2		-86
12479	4608	1411814870	001cc5d783e2	Arum	2462	WEP		-90
12480	4608	1411814870	001fc6e2f091	ZON-FDBA	2437	WPA2		-81
12481	4608	1411814872	a6b1e94f238d	'MEO-WiFi'	2442	Unknown		-89
12482	4608	1411814872	b8c75d09d7a5	bmag Wi-Fi Network	2437	WPA2		-77
12483	4608	1411814872	0005ca673c69	FON_ZON_FREE_INTERNET	2437	Open		-80
12484	4608	1411814872	9c97269fcac3	Vodafone-9FCAC3	2412	WPA2	{"frequency": 2412, "capabilities": "[WPA-PSK-TKIP][WPA2-PSK-CCMP][WPS][ESS]"}	-72
12485	4608	1411814872	0005ca673c68	ZON-3C60	2437	WPA2		-73
12486	4608	1411814872	001fc6e2f091	ZON-FDBA	2437	WPA2		-87
12487	4608	1411814872	00265b158c79	FON_ZON_FREE_INTERNET	2452	Open		-71
12488	4608	1411814872	84948c084458	0111100001100100	2442	WPA2		-74
12489	4608	1411814872	9c9726dc4635	Kaza	2462	WPA2		-75
12490	4608	1411814872	5898357f8129	OSCARBARTOLO	2437	WPA2		-81
12491	4608	1411814872	26ec99408aa9	MEO-WiFi	2412	Open		-73
12492	4608	1411814872	00265b158c78	C.Salgado-CTM	2452	WPA2		-74
12493	4608	1411814872	0005cab5a459	'FON_ZON_FREE_INTERNET'	2447	Open		-88
12494	4608	1411814872	74ea3ac22c68	Antonio Casa	2462	WPA2		-74
12495	4608	1411814872	9c9726b36ba7	Vodafone-B36BA7	2412	WPA2		-82
12496	4608	1411814872	0024b29eca81	Nice	2462	WPA2		-75
12497	4608	1411814872	001cc5d783e2	Arum	2462	WEP		-90
12498	4608	1411814872	001d6a9a2e93	FAST3102-6EC8	2412	WPA2		-76
12499	4608	1411814872	002618c3bfab	ASUS	2462	Open	{"frequency": 2462, "capabilities": "[ESS]"}	-85
12500	4608	1411814875	00265b158c79	FON_ZON_FREE_INTERNET	2452	Open		-71
12501	4608	1411814875	001fc6e2f091	ZON-FDBA	2437	WPA2		-84
12502	4608	1411814875	9c97269fcac3	Vodafone-9FCAC3	2412	WPA2	{"frequency": 2412, "capabilities": "[WPA-PSK-TKIP][WPA2-PSK-CCMP][WPS][ESS]"}	-72
12503	4608	1411814875	b8c75d09d7a5	bmag Wi-Fi Network	2437	WPA2		-77
12504	4608	1411814875	0005ca673c69	FON_ZON_FREE_INTERNET	2437	Open		-80
12505	4608	1411814875	84948c084458	0111100001100100	2442	WPA2		-74
12506	4608	1411814875	9c9726dc4635	Kaza	2462	WPA2		-75
12507	4608	1411814875	5898357f8129	OSCARBARTOLO	2437	WPA2		-81
12508	4608	1411814875	26ec99408aa9	MEO-WiFi	2412	Open		-90
12509	4608	1411814875	00265b158c78	C.Salgado-CTM	2452	WPA2		-74
12510	4608	1411814875	74ea3ac22c68	Antonio Casa	2462	WPA2		-74
12511	4608	1411814875	9c9726b36ba7	Vodafone-B36BA7	2412	WPA2		-82
12512	4608	1411814875	0024b29eca81	Nice	2462	WPA2		-75
12513	4608	1411814875	001cc5d783e2	Arum	2462	WEP		-90
12514	4608	1411814875	001d6a9a2e93	FAST3102-6EC8	2412	WPA2		-76
12515	4608	1411814875	002618c3bfab	ASUS	2462	Open	{"frequency": 2462, "capabilities": "[ESS]"}	-83
12516	4608	1411814875	a6b1e94f238d	'MEO-WiFi'	2442	Unknown		-86
12517	4608	1411814875	a4b1e94f238c	'MEO-CASA'	2442	Open		-87
12518	4608	1411814875	24ec99408aa8	MORA41	2412	WPA2		-87
12519	4608	1411814875	000cf6e496e0	'SitecomE496E0'	2432	WPA2		-88
12520	4608	1411814877	9c97269fcac3	Vodafone-9FCAC3	2412	WPA2	{"frequency": 2412, "capabilities": "[WPA-PSK-TKIP][WPA2-PSK-CCMP][WPS][ESS]"}	-72
12521	4608	1411814877	9c9726dc4635	Kaza	2462	WPA2		-75
12522	4608	1411814877	001fc6e2f091	ZON-FDBA	2437	WPA2		-84
12523	4608	1411814877	26ec99408aa9	MEO-WiFi	2412	Open		-90
12524	4608	1411814877	0024b29eca81	Nice	2462	WPA2		-75
12525	4608	1411814877	001d6a9a2e93	FAST3102-6EC8	2412	WPA2		-76
12526	4608	1411814877	002618c3bfab	ASUS	2462	Open	{"frequency": 2462, "capabilities": "[ESS]"}	-83
12527	4608	1411814877	a6b1e94f238d	'MEO-WiFi'	2442	Unknown		-86
12528	4608	1411814877	a4b1e94f238c	'MEO-CASA'	2442	Open		-87
12529	4608	1411814877	24ec99408aa8	MORA41	2412	WPA2		-87
12530	4608	1411814877	000cf6e496e0	'SitecomE496E0'	2432	WPA2		-88
12531	4608	1411814877	002644952471	MEO-952471	2412	WPA2		-74
12532	4608	1411814877	0024b2a0e7e3	ZON-D4FB	2437	WEP		-86
12533	4608	1411814877	022644952472	MEO-WiFi	2412	Open		-74
12534	4608	1411814879	001fc6e2f091	ZON-FDBA	2437	WPA2		-92
12535	4608	1411814879	26ec99408aa9	MEO-WiFi	2412	Open		-90
12536	4608	1411814879	002618c3bfab	ASUS	2462	Open	{"frequency": 2462, "capabilities": "[ESS]"}	-83
12537	4608	1411814879	a6b1e94f238d	'MEO-WiFi'	2442	Unknown		-86
12538	4608	1411814879	a4b1e94f238c	'MEO-CASA'	2442	Open		-87
12539	4608	1411814879	24ec99408aa8	MORA41	2412	WPA2		-87
12540	4608	1411814879	000cf6e496e0	'SitecomE496E0'	2432	WPA2		-88
12541	4608	1411814879	002644952471	MEO-952471	2412	WPA2		-92
12542	4608	1411814879	0024b2a0e7e3	ZON-D4FB	2437	WEP		-86
12543	4608	1411814879	022644952472	MEO-WiFi	2412	Open		-92
12544	4608	1411814879	a4b1e9eb4d88	HAPPYLIFE	2412	WPA2		-66
12545	4608	1411814879	f81a67efaa86	'TP-LINK_EFAA86'	2412	WPA		-88
12546	4608	1411814881	0024b2a0e7e3	ZON-D4FB	2437	WEP		-86
12547	4608	1411814881	001fc6e2f091	ZON-FDBA	2437	WPA2		-92
12548	4608	1411814881	002644952471	MEO-952471	2412	WPA2		-92
12549	4608	1411814881	022644952472	MEO-WiFi	2412	Open		-92
12550	4608	1411814881	a4b1e9eb4d88	HAPPYLIFE	2412	WPA2		-72
12551	4608	1411814881	f81a67efaa86	'TP-LINK_EFAA86'	2412	WPA		-88
12552	4608	1411814884	f81a67efaa86	'TP-LINK_EFAA86'	2412	WPA		-88
12553	4608	1411814884	001fc6e2f091	ZON-FDBA	2437	WPA2		-92
12554	4608	1411814884	022644952472	MEO-WiFi	2412	Open		-92
12555	4608	1411814884	002644952471	MEO-952471	2412	WPA2		-92
12556	4608	1411814884	a4b1e9eb4d88	HAPPYLIFE	2412	WPA2		-84
12557	4608	1411814886	00221547c446	'ZON-AB2A'	2437	WEP		-85
12558	4608	1411814886	a4b1e9eb4d88	HAPPYLIFE	2412	WPA2		-84
12559	4608	1411814886	0005ca8c0d78	ZON-0D70	2437	WPA2		-82
12560	4608	1411814886	0005ca8c0d79	FON_ZON_FREE_INTERNET	2437	Open		-82
12561	4608	1411814888	0005ca8c0d78	ZON-0D70	2437	WPA2		-82
12562	4608	1411814888	a4b1e9eb4d88	HAPPYLIFE	2412	WPA2		-87
12563	4608	1411814888	00265b14c589	FON_ZON_FREE_INTERNET	2412	Open		-91
12564	4608	1411814888	00265b14c588	ZON-C580	2412	WPA2		-91
12565	4608	1411814888	0005ca8c0d79	FON_ZON_FREE_INTERNET	2437	Open		-82
12566	4608	1411814888	00221547c446	'ZON-AB2A'	2437	WEP		-85
12567	4608	1411814890	0005ca8c0d79	FON_ZON_FREE_INTERNET	2437	Open		-82
12568	4608	1411814890	00221547c446	'ZON-AB2A'	2437	WEP		-85
12569	4608	1411814890	0005ca8c0d78	ZON-0D70	2437	WPA2		-82
12570	4608	1411814890	a4b1e9eb4d88	HAPPYLIFE	2412	WPA2		-87
12571	4608	1411814890	5a9835bb5e94	'MEO-WiFi'	2412	Open		-85
12572	4608	1411814890	a6b1e99676cc	MEO-WiFi	2412	Open		-83
12573	4608	1411814890	589835bb5e93	'MFC-MEO'	2412	WPA2		-85
12574	4608	1411814890	00265b14c589	FON_ZON_FREE_INTERNET	2412	Open		-91
12575	4608	1411814890	00265b14c588	ZON-C580	2412	WPA2		-91
12576	4608	1411814893	589835bb5e93	'MFC-MEO'	2412	WPA2		-72
12577	4608	1411814893	a4b1e99676cb	MEO-9676CB	2412	WPA2		-68
12578	4608	1411814893	5a9835bb5e94	'MEO-WiFi'	2412	Open		-71
12579	4608	1411814893	a6b1e99676cc	MEO-WiFi	2412	Open		-68
12580	4608	1411814893	00265b14c589	FON_ZON_FREE_INTERNET	2412	Open		-91
12581	4608	1411814893	00265b14c588	ZON-C580	2412	WPA2		-91
12582	4608	1411814893	a4b1e9eb4d88	HAPPYLIFE	2412	WPA2		-87
12583	4608	1411814895	589835bb5e93	'MFC-MEO'	2412	WPA2		-72
12584	4608	1411814895	a6b1e99676cc	MEO-WiFi	2412	Open		-83
12585	4608	1411814895	5a9835bb5e94	'MEO-WiFi'	2412	Open		-71
12586	4608	1411814895	a4b1e99676cb	MEO-9676CB	2412	WPA2		-78
12587	4608	1411814895	00265b524288	ZON-4280	2437	WPA2		-82
12588	4608	1411814895	001fc68dcbbb	ZON-878A	2437	WEP		-86
12589	4608	1411814895	00265b524289	FON_ZON_FREE_INTERNET	2437	Open		-80
12590	4608	1411814897	589835bb5e93	'MFC-MEO'	2412	WPA2		-72
12591	4608	1411814897	a6b1e99676cc	MEO-WiFi	2412	Open		-83
12592	4608	1411814897	5a9835bb5e94	'MEO-WiFi'	2412	Open		-71
12593	4608	1411814897	a4b1e99676cb	MEO-9676CB	2412	WPA2		-78
12594	4608	1411814897	00265b524288	ZON-4280	2437	WPA2		-67
12595	4608	1411814897	001fc68dcbbb	ZON-878A	2437	WEP		-86
12596	4608	1411814897	00265b524289	FON_ZON_FREE_INTERNET	2437	Open		-70
12597	4608	1411814897	9c9726b255f7	Vodafone-B255F7	2462	WPA2		-74
12598	4608	1411814897	00265b0fc6a8	sICk Home	2432	WPA2		-78
12599	4608	1411814897	46334c3ddc6d	EZCastmsy-4C3DDC6D	2432	WPA2		-88
12600	4608	1411814897	9c9726e3a615	Vodafone-E3A615	2437	WPA2		-89
12601	4608	1411814899	a6b1e99676cc	MEO-WiFi	2412	Open		-83
12602	4608	1411814899	a4b1e99676cb	MEO-9676CB	2412	WPA2		-78
12603	4608	1411814899	00265b524288	ZON-4280	2437	WPA2		-83
12604	4608	1411814899	001fc68dcbbb	ZON-878A	2437	WEP		-86
12605	4608	1411814899	00265b524289	FON_ZON_FREE_INTERNET	2437	Open		-80
12606	4608	1411814899	9c9726b255f7	Vodafone-B255F7	2462	WPA2		-86
12607	4608	1411814899	00265b0fc6a8	sICk Home	2432	WPA2		-78
12608	4608	1411814899	46334c3ddc6d	EZCastmsy-4C3DDC6D	2432	WPA2		-88
12609	4608	1411814899	9c9726e3a615	Vodafone-E3A615	2437	WPA2		-79
12610	4608	1411814899	0005ca8fa318	ZON-A310	2437	WPA2		-81
12611	4608	1411814902	00265b524288	ZON-4280	2437	WPA2		-83
12612	4608	1411814902	00265b524289	FON_ZON_FREE_INTERNET	2437	Open		-80
12613	4608	1411814902	9c9726b255f7	Vodafone-B255F7	2462	WPA2		-86
12614	4608	1411814902	00265b0fc6a8	sICk Home	2432	WPA2		-78
12615	4608	1411814902	46334c3ddc6d	EZCastmsy-4C3DDC6D	2432	WPA2		-88
12616	4608	1411814902	9c9726e3a615	Vodafone-E3A615	2437	WPA2		-79
12617	4608	1411814902	0005ca8fa318	ZON-A310	2437	WPA2		-78
12618	4608	1411814902	5898355a1963	MEO-5A1963	2412	WPA2		-79
12619	4608	1411814902	589835bd8f84	'MEO-BD8F84'	2412	Unknown		-83
12620	4608	1411814902	00265b1af588	ZON-F580	2447	WPA2		-90
12621	4608	1411814902	0005ca8fa319	FON_ZON_FREE_INTERNET	2437	Open		-78
12622	4608	1411814902	a6b1e94f952f	'MEO-WiFi'	2437	Open		-83
12623	4608	1411814902	00265b1af589	FON_ZON_FREE_INTERNET	2447	Open		-91
12624	4608	1411814904	00265b524288	ZON-4280	2437	WPA2		-83
12625	4608	1411814904	00265b524289	FON_ZON_FREE_INTERNET	2437	Open		-80
12626	4608	1411814904	9c9726b255f7	Vodafone-B255F7	2462	WPA2		-86
12627	4608	1411814904	9c9726e3a615	Vodafone-E3A615	2437	WPA2		-79
12628	4608	1411814904	0005ca8fa318	ZON-A310	2437	WPA2		-78
12629	4608	1411814904	5898355a1963	MEO-5A1963	2412	WPA2		-79
12630	4608	1411814904	589835bd8f84	'MEO-BD8F84'	2412	Unknown		-80
12631	4608	1411814904	00265b1af588	ZON-F580	2447	WPA2		-91
12632	4608	1411814904	0005ca8fa319	FON_ZON_FREE_INTERNET	2437	Open		-78
12633	4608	1411814904	a6b1e94f952f	'MEO-WiFi'	2437	Open		-83
12634	4608	1411814904	00265b1af589	FON_ZON_FREE_INTERNET	2447	Open		-91
12635	4608	1411814904	002644734b7a	RicardoSilva	2462	WPA2		-84
12636	4608	1411814904	022644734b7b	MEO-WiFi	2462	Open		-84
12637	4608	1411814906	0005ca8fa318	ZON-A310	2437	WPA2		-78
12638	4608	1411814906	5898355a1963	MEO-5A1963	2412	WPA2		-79
12639	4608	1411814906	589835bd8f84	'MEO-BD8F84'	2412	Unknown		-82
12640	4608	1411814906	00265b1af588	ZON-F580	2447	WPA2		-91
12641	4608	1411814906	0005ca8fa319	FON_ZON_FREE_INTERNET	2437	Open		-78
12642	4608	1411814906	a6b1e94f952f	'MEO-WiFi'	2437	Open		-83
12643	4608	1411814906	00265b1af589	FON_ZON_FREE_INTERNET	2447	Open		-91
12644	4608	1411814906	002644734b7a	RicardoSilva	2462	WPA2		-84
12645	4608	1411814906	022644734b7b	MEO-WiFi	2462	Open		-84
12646	4608	1411814906	a0f3c15782d0	Wireless	2422	WPA2		-84
12647	4608	1411814906	a4b1e9685c51	'MEO-685C51'	2457	Open		-85
12648	4608	1411814906	a6b1e9685c52	'MEO-WiFi'	2457	Open		-84
12649	4608	1411814908	589835bd8f84	'MEO-BD8F84'	2412	Unknown		-82
12650	4608	1411814908	00265b1af588	ZON-F580	2447	WPA2		-91
12651	4608	1411814908	002644734b7a	RicardoSilva	2462	WPA2		-84
12652	4608	1411814908	022644734b7b	MEO-WiFi	2462	Open		-84
12653	4608	1411814908	a0f3c15782d0	Wireless	2422	WPA2		-87
12654	4608	1411814908	a4b1e9685c51	'MEO-685C51'	2457	Open		-85
12655	4608	1411814908	a6b1e9685c52	'MEO-WiFi'	2457	Open		-84
12656	4608	1411814911	a4b1e9685c51	'MEO-685C51'	2457	Open		-85
12657	4608	1411814911	589835bd8f84	'MEO-BD8F84'	2412	Unknown		-82
12658	4608	1411814911	a0f3c15782d0	Wireless	2422	WPA2		-90
12659	4608	1411814911	a6b1e9685c52	'MEO-WiFi'	2457	Open		-84
12660	4608	1411814911	0876ff89a2b4	Vodafone-89A2B4	2412	WPA2		-85
12661	4608	1411814911	0019c7a53869	VodafoneFibra-a580b7	2462	WPA2		-88
12662	4608	1411814913	a0f3c15782d0	Wireless	2422	WPA2		-90
12663	4608	1411814913	0876ff89a2b4	Vodafone-89A2B4	2412	WPA2		-85
12664	4608	1411814913	0019c7a53869	VodafoneFibra-a580b7	2462	WPA2		-88
12665	4608	1411814915	0019c7a53869	VodafoneFibra-a580b7	2462	WPA2		-88
12666	4608	1411814915	0005ca946638	ZON-6630	2462	WPA2		-74
12667	4608	1411814915	008c54c6b2d2	'ADSLPT-AB30773'	2437	WPA2		-87
12668	4608	1411814915	0005ca946639	FON_ZON_FREE_INTERNET	2462	Open		-75
12669	4608	1411814915	0024b29f53a0	ZON-E63B	2437	WEP		-93
12670	4608	1411814915	a0f3c15782d0	Wireless	2422	WPA2		-90
12671	4608	1411814915	0876ff89a2b4	Vodafone-89A2B4	2412	WPA2		-85
12672	4608	1411814917	d0542d47dbb3	'VodafoneFibra-482401'	2412	WPA2		-94
12673	4608	1411814917	0876ff89a2b4	Vodafone-89A2B4	2412	WPA2		-77
12674	4608	1411814917	0005ca946638	ZON-6630	2462	WPA2		-77
12675	4608	1411814917	008c54c6b2d2	'ADSLPT-AB30773'	2437	WPA2		-89
12676	4608	1411814917	0024b29f53a0	ZON-E63B	2437	WEP		-93
12677	4608	1411814917	0005ca946639	FON_ZON_FREE_INTERNET	2462	Open		-84
12678	4608	1411814917	a4b1e9acdd6d	'verissimo'	2412	Unknown		-92
12679	4608	1411814917	a6b1e9acdd6e	'MEO-WiFi'	2412	Unknown		-90
12680	4608	1411814919	9c97264b9323	MEO-4B9323	2437	WPA2		-91
12681	4608	1411814919	0876ff89a2b4	Vodafone-89A2B4	2412	WPA2		-77
12682	4608	1411814919	0005ca946638	ZON-6630	2462	WPA2		-83
12683	4608	1411814919	008c54c6b2d2	'ADSLPT-AB30773'	2437	WPA2		-89
12684	4608	1411814919	0024b29f53a0	ZON-E63B	2437	WEP		-93
12685	4608	1411814919	0005ca946639	FON_ZON_FREE_INTERNET	2462	Open		-83
12686	4608	1411814919	a4b1e9acdd6d	'verissimo'	2412	Unknown		-92
12687	4608	1411814919	d0542d47dbb3	'VodafoneFibra-482401'	2412	WPA2		-90
12688	4608	1411814919	a6b1e9acdd6e	'MEO-WiFi'	2412	Unknown		-90
12689	4608	1411814919	0005caabbb09	FON_ZON_FREE_INTERNET	2452	Open		-88
12690	4608	1411814922	84948c0a0c28	ZON-0C20	2412	WPA2		-93
12691	4608	1411814922	84948c0a0c29	FON_ZON_FREE_INTERNET	2412	Open		-92
12692	4608	1411814922	0005caabbb09	FON_ZON_FREE_INTERNET	2452	Open		-88
12693	4608	1411814922	9c97264b9323	MEO-4B9323	2437	WPA2		-91
12694	4608	1411814922	a6b1e9acdd6e	'MEO-WiFi'	2412	Unknown		-90
12695	4608	1411814922	d0542d47dbb3	'VodafoneFibra-482401'	2412	WPA2		-90
12696	4608	1411814922	a4b1e9acdd6d	'verissimo'	2412	Unknown		-92
12697	4608	1411814922	0005ca946639	FON_ZON_FREE_INTERNET	2462	Open		-83
12698	4608	1411814922	008c54c6b2d2	'ADSLPT-AB30773'	2437	WPA2		-89
12699	4608	1411814922	0005ca946638	ZON-6630	2462	WPA2		-83
12700	4608	1411814922	0876ff89a2b4	Vodafone-89A2B4	2412	WPA2		-77
12701	4608	1411814924	84948c0a0c28	ZON-0C20	2412	WPA2		-93
12702	4608	1411814924	84948c0a0c29	FON_ZON_FREE_INTERNET	2412	Open		-92
12703	4608	1411814924	0005ca946639	FON_ZON_FREE_INTERNET	2462	Open		-83
12704	4608	1411814924	d0542d47dbb3	'VodafoneFibra-482401'	2412	WPA2		-90
12705	4608	1411814924	9c97264b9323	MEO-4B9323	2437	WPA2		-91
12706	4608	1411814924	0005caabbb09	FON_ZON_FREE_INTERNET	2452	Open		-88
12707	4608	1411814924	0005ca946638	ZON-6630	2462	WPA2		-83
12708	4608	1411814926	84948c0a0c29	FON_ZON_FREE_INTERNET	2412	Open		-92
12709	4608	1411814926	84948c0a0c28	ZON-0C20	2412	WPA2		-93
12710	4608	1411814928	68b6fc3074d9	FON_ZON_FREE_INTERNET	2447	Open		-93
12711	4608	1411814931	b0c554981200	JFP	2437	WPA2		-92
12712	4608	1411814931	68b6fc3074d9	FON_ZON_FREE_INTERNET	2447	Open		-93
12713	4608	1411814931	002369f48d28	'3andar'	2437	WPA2		-91
12714	4608	1411814933	b0c554981200	JFP	2437	WPA2		-89
12715	4608	1411814933	68b6fce36839	FON_ZON_FREE_INTERNET	2442	Open		-91
12716	4608	1411814933	68b6fc3074d9	FON_ZON_FREE_INTERNET	2447	Open		-93
12717	4608	1411814933	002369f48d28	'3andar'	2437	WPA2		-91
12718	4608	1411814935	002369f48d28	'3andar'	2437	WPA2		-91
12719	4608	1411814935	b0c554981200	JFP	2437	WPA2		-90
12720	4608	1411814935	68b6fce36839	FON_ZON_FREE_INTERNET	2442	Open		-91
12721	4608	1411814935	f6dcf9fed50e	'Kanguru-FED50D'	2412	WPA2		-82
12722	4608	1411814937	b0c554981200	JFP	2437	WPA2		-93
12723	4608	1411814937	f6dcf9fed50e	'Kanguru-FED50D'	2412	WPA2		-82
12724	4608	1411814937	68b6fce36839	FON_ZON_FREE_INTERNET	2442	Open		-91
12725	4608	1411814937	68b6fce36838	ZON-6830	2442	WPA2		-93
12726	4608	1411814937	0c473d12fd38	ZON-FD30	2472	WPA2	{"frequency": 2472, "capabilities": "[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][ESS][WPS]"}	-91
12727	4608	1411814940	f6dcf9fed50e	'Kanguru-FED50D'	2412	WPA2		-82
12728	4608	1411814940	68b6fce36838	ZON-6830	2442	WPA2		-93
12729	4608	1411814940	0c473d12fd38	ZON-FD30	2472	WPA2	{"frequency": 2472, "capabilities": "[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][ESS][WPS]"}	-91
12730	4608	1411814940	b0c554981200	JFP	2437	WPA2		-93
12731	4608	1411814942	0c473d12fd38	ZON-FD30	2472	WPA2	{"frequency": 2472, "capabilities": "[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][ESS][WPS]"}	-91
12732	4608	1411814942	68b6fce36838	ZON-6830	2442	WPA2		-93
12733	4608	1411814942	b0c554981200	JFP	2437	WPA2		-93
12734	4608	1411814944	68b6fce36838	ZON-6830	2442	WPA2		-93
12735	4608	1411814944	0c473d12fd38	ZON-FD30	2472	WPA2	{"frequency": 2472, "capabilities": "[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][ESS][WPS]"}	-91
12736	4608	1411814944	b0c554981200	JFP	2437	WPA2		-93
